IDRestaurant,Comment_new,rating_encoded
1409,nổi_tiếng học dập tắt lắm sửa mát_mẻ hơi chật toán đi_lên đi_xuống hơi phiền bình_dân tặng chấm lạ không không_lắm thích xúc phô hủ thích thích hơi đông phục_vụ chậm khóc khóc khóc bình_thường nhanh_chóng lắm,2
1409,ăn_ở dập tắt tỏi kèm chấm xảy đông chờ tối_quán đợi,2
1409,đi học máy_lạnh chiên rẻ chấm công_phú chiên thích cá_chiên tử_cá lạ nợ phục_vụ nhanh_chóng đi bơi ghé hợp_lý ủng_hộ tiếp,2
1409,đi ghé chiên không_thích chiên lắm,2
1409,chiên giòn ấm ngon,2
1409,cười thực_đơn chiên giải_khát chiên không_nhớ lắm đa_dạng lắm chạy hơi đi ngã kỉ_phương đông khúc ngã kỉ_phương uống lắm gửi trông dễ_chịu quạt không_mưa đông lắm gửi thực_đơn dán kèm cười phát cầm đi hóa đi hóa_đơn hóa_đơn không_giảm cười_cười_cười chấm lạ không nhắc thơm lắm chấm ngon kêu ăn_ráng cười tôm_viên bò_viên không_thử phổ_biến đi hũ chiên chiên không_ưng lắm lạ tô lắm hoành_thánh_chén ăn_mỳ hoành_thánh mặn mỳ thành mặn mỳ vắt mỳ chủ_đạo chiên thế_này ấm chẳng tử_gọt kèm ngại ngâm,2
1409,ngon chiên chiên súp ổn ngộp đông chấm ngon rót ổn nhiêu,2
1409,thèm ghé đi đông đá chua_chua ngon_súp thập_cẩm hơi chấm_đồ chiên ngon lắm ghiền kèm đỡ ngán,2
1409,ăn_ở sửa tối đông chờ đồ_ăn hơi dán sẵn chế thực_đơn hóa chờ thích lạ_ngon chiên đa_dạng ghiền ngon nêm lắm cổ đậu đỏ sâm,2
1409,ghé chật đỡ chấm,2
1409,hơi hẹp không_đồng_ý lắm chật lắm xiên surimi mayo ngon lắm chờ hơi súp ngon lắm thơm thơm nghiện đồng_ý,1
1409,hơi cười xây yêu_thích mayo chả giò súp kêu cười máy_lạnh đỡ ngột_ngạt thực_đơn tiện đổi đặt_hàng hiện_đại cười ăn_ở chủ_yếu cực thích chấm hơi ngon rẻ thích_hợp bình_thường gửi,2
1409,ngon chấm ngon ngon chiên chờ hơi súp liền kết_món ngon chiên ngon toboki_nhân phô nhỏ_nhỏ ăn_lạ lắm đậu bánh_xếp chả cốm tuyệt sửa_sang kết_ngồi vỉa_hè thoáng ời,2
1409,dễ_thương quân_trọng thánh_xiên đồng_giá đi mở_cửa đợi không_giống khóc cái_viên hải_sản,2
1409,đồ_ăn ngon không_chê đem chả chụp cà ngon_thơm nhẹ nêm_nếm súp ngợi thích súp rẻ chẳng nhiệt_tình,2
1409,nờ quên chụp sót phục_vụ cộng chê ngon_đồ chiên ngon lắm đen khô_ý ngon chấm vô_ý á_nhiều chấm việt ngon lắm khô ăn_súp ốc_bươu súp ngon ngon không_hiểu cười ngon hết_mình đi khô chiên tặng súp thích kêu ách đi dìa không_hơi chật hơi không_làm đông lắm chừg đi nhầm_quán chạy gửi chạy gửi xéo_í chê tuyệt_dời,2
1409,kí_túc_xá đi ăn_thử toàn ngon hơi lạ không_chắc thực_phẩm khô không_vì dơ_muỗng nĩa không_sạch lắm kêu đợi hơi kêu tạm kêu phục_vụ tốt,2
1409,dở dơ ngon_lành dơ_dơ không_nuốt nổi đau,0
1409,ngy vỉa_hè nâng_cấp máy_lạnh đặt_hàng đồ_ăn thắng thổi lạnh không_nhỏ súp_óc_bươu tẩy tẩy,2
1409,nhiêu chiên mayo_viên xếp_hàng bưng ít_ngờ chấm hơi lạ ngon ngán hơi khó_chịu không_hết đi kêu ngon đỡ ngán,2
1409,máy_lạnh ám_mùi khủng_nhân_viên thiệt_nhiệt_tình nhanh_chóng sốt tương_lạ lạ lắm ngon lắm ngon_tây tây chiên không_nên không_dòn,2
1409,đổi ngon hút thơm thơm ổn_vị lạ_ăn cá_viên hơi tánh rẻ người_nhà nhanh_vẻ kế sáng_sủa hơi nóng cá_viên cà_mực_viên,2
1409,giá_cả tạm không_thoải_mái lắm,1
1409,bình_dân hơi chán tiện sửa_chữa chiên củng_mấy mỳ dở_tương tương_đen loãng hơi,1
1409,chả giò chiên ngon kèm chấm lạ_miệng khô ghé lắm ngon rẻ tốt,1
1409,đi lừa đông chờ vô nhỏ_giọt đếm đơn_giản ăn_lót súp_tử chén_viên hoành_thánh_viên hoành_thánh tô_lận mệt vỉa_hè vô bưng chạy đánh cực,2
1409,đem ấn_tượng chấm ngon nhiệt_tình lắm vô thực_đơn cực đồng_giá chiên lạ kế đi đỡ giành thích_quán thường_xuyên,2
1409,rẻ chất_lượng khô ghé khúc_bạch khúc_bạch ổn rẻ ngon khô nói_chuyện giỡn sửa chứa thử thích súp chấm hơi đừng,1
1409,ngon không_nhắc chấm chiên ngon chấm đông mong đắt khô tệ yêu,2
1409,lựa_chọn không_quá tốt chấm ngon ăn_mì chấm nhiệt_tình tiếc chiến_dịch dọn sạch tuân_thủ bán_trọng không_nhỏ chờ hơ ngon,1
1409,đăng bạn_bè đi đông lắm đi không_cách gửi quên điện_thoại họp giúp trở_lại chất_lượng giá_cả tốt đi nhớ_kỉ,2
1409,phục_vụ ngon không_khá chật hơi nóng rẻ ổn ăn_nhiêu đa_dạng ngon chấm ngon ngọt_hòa nồng chấm ghiền ngon lắm,2
1409,chiên đa_dạng rẻ chiên ngon lắm chấm thích súp súp kèm_trọng_súp ngon thôi_quán chờ thích lắm ổ bánh_mì tự_động kết_nối nghệ,2
1409,bàn_ghế bình_dân cá_viên tử_cá ngẫu_nhiên ngon nhất_trọng ăn_súp không_ngon kí lẻ chiên dầu nóng_chấm sốt ngon lắm,2
1409,ghé thử chấm thơm tươi_chiên béo thơm không_ngọt đậm cút béo ngon_tóm_lại ngon máy_lạnh mát_giá xiên rùi quá_viên ngon,2
1409,ngon rẻ đồ_chiên đa_dạng hoành_thánh_thích không_đụng ghé,2
1409,chê chấm không_thích phục_vụ gửi bực_mình không_nên nết khó_chịu không_giờ dắt dắt phụ nhiệt_tình lắm quăng thực_đơn bực_mình giận_dữ,1
1409,chiên nổi_tiếng quá_chừng đông đầy_ắp chiên chiên phổ_biến ngon sốt thơm đậm_đà ngon thích mặn sốt liền ngon chiên tùy cạnh,2
1409,khô đi chiên rẻ ngon đồ_chiên khúc_bạch khẩu_vị rẻ có_lẽ thích chấm chấm ngon_trọng chấm thích ủng_hộ,2
1409,đi ổn thân_thiện thích chấm chắn,2
1410,bánh_chiên cắt ngon,2
1411,nướng mrnhoi bánh_mì ngon,2
1411,sắc,2
1411,bún_mắm ngon thử,2
1411,ngon,2
1411,chuẩn_vị nêm thử,2
1411,bún_mắm nêm ngon,2
1411,ngon,2
1411,ăn_tô mì quảng_ngon cười,2
1411,út ngon,2
1411,ngon,2
1411,đặ_biệt ngon ngon,2
1411,ngon,2
1411,ngon công_viên,2
1411,ngon đóng_gói đẹp,2
1411,ngon_trộn sốt ngon thử,2
1412,cá_lóc chả cá_viên đầy_đủ quên dặn đem độn thích thích thích ăn_uống traveatvn,2
1412,thắng hóng đói đi vô_tình quyết_định thử ghé trễ đặt_hàng thử ngon giống_vị cực_kỳ thích cá_viên đặt_hàng ổn ăn_quán mát vô_quán trễ vẻ trả_lời chấm tò_mò vô_cùng ghé trừ không_làm không_dám đi phục_vụ cởi_mở thích,2
1412,đu_từ phú_nhuận khô bún_cá đổi_vị thèm nóng_nóng đạm nhẹ tiêu cực_kì tự_nhiên đồng_cỏ nấu không_tanh_lạ không_giòn thử ngon động_viên đắt không_dễ nấu,2
1412,ăn_ở quán thèm tô,2
1412,tô cá_lóc đem không_nói lúc_toán trọng_hóa không_gọi đem làm_ăn mãi_mãi đi lừa,0
1412,đi ăn_vị ngon không_nhưng phục_vụ tệ đi kêu búm bún_cá bún kêu đá đá tạch tô_bún bàn kế đeo vô_đông lắm,1
1412,ngon ngon_đồ_ăn tươi_bông lạ_miệng sốt kèm đi kèm_chấm hợp xắn,2
1412,ngợi nấu cực ngon chén_tử không_xứng_đáng lắm có_lẽ hơi ổn,2
1412,phục_vụ kém hẳn_hoi trọng_quán chờ không_hề thực_đơn_trọng đi_sàng_sàng đông chả rảnh không_tôn_trọng đi đổi phục_vụ,0
1412,rộng rộng chạy tiện không_thoáng ngắm đường_xá cười ưng_cái lượt cấm bún cá_lóc đa_dạng khẩu_vị giá_cả thử,2
1412,không_lại viết trải_nghiệm tệ viết ăn_ở phát_hiện lừa_lừa tô chát hẳn_hoi thiết_nghĩ vọng đóng_góp không_giờ,0
1412,ăn_bún cá_viên không_hề giòn_giòn nêm ngon điên_điển_kèo đồng_ý hơi,2
1412,ghé nhanh_chóng đồ_ăn nếm ngon giá_cả bún_cá tử_nước đậm_đà lắm tử_cá tươi chấm cháy ướp_nghệ tánh hơi nồng đùa hơi rôm_rả tí,2
1412,dập tắt ghé chả chán kém lắm phục_vụ thành_viên thương phục_vụ,2
1412,đi thân_thiện đói gấp đồng_ý trọng_dơ kêu tốn dơ_rửa chú_ý râm đau,1
1412,ngon hình_như khô thơm mềm ngon tách sần không_hôi lèo thơm cực ngon chán,2
1412,ngon ngon lạ hơp_lý tuỵet,2
1412,chạy quánh quánh đồ_ăn dập tắt khoái dạo mới_trương hơi tánh rỉa đi khô hơi_tanh liền mặc_dù cấm vô_cùng tốt mặn lắm mặn ấn_tượng lệnh cấm nghỉ cố cố gắn vầy hơi thất_vọng,1
1412,không_kỷ_ruồi không,0
1412,duỗi không_phát bây không_lừa ngon lèo dơ,0
1412,xắn dễ_thương bún_cá tử_ăn đồng_ý lắm rán_sơ không_tanh_tử giòn_sần sật_trọng kèm lèo đồng_ý hơi lạt ăn_ổn,2
1412,ngon hơi mặn_tí tắc,2
1412,đa cá_lóc ngon cá_lóc ướp_nghệ mềm lèo đựng_trọng trọng_lò,2
1412,đi đi lê đông kêu bánh_đa thử ngon tánh ngon hộp_lý lèo đậm_đà ngon,1
1412,đứng hàng_quán ghé thử lựa sượn phản_ánh đổi nhiệt_tình đổi cá mềm_thơm lóc sạch_sẽ tương_xứng,2
1412,học ghé thử tưởng tánh cười ngon bự_tử ngon giòn hấp_dẫn ủng_hộ,2
1412,thử ngon đầy_đủ ủng_hộ,2
1412,không_thích ăn_ở ngon không_hề sạch_sẽ tút thèm ráng lết chẳng ngon_mê không_chụp,2
1412,đi kẹt vô_tình bún_cá tấp muỗng_đũa bọc vệ chất_lượng đỡ ngon lắm giá_cả hợp_lý mặt_bằng thắng lạ lắm thử rủ sài ngợi lắm ủng_hộ dài_dài lắm trừ lễ_phép nhiệt_tình đồng_ý liền lóng_ngóng chậm dập tắt,2
1412,ăn_ở chứa chan nấu một_chút vị một_chút đăng thực_buôn_bán không_muốn thế_này thiếc trường_hợp hàng đông,2
1412,đi đông ngon không_bị giá_cả trở_lại,2
1412,ngon,1
1412,ngán_chả cá_ngộ bánh_đa toẹt_vời chào,2
1412,đậm đà_tử không_hề tánh giòn_tươi sạch_sẽ thoáng mát mặt_tiền ủng_hộ,2
1412,nguyên_lừa sâu ăn_ở,1
1412,ghê lười rẻ ngon lèo đậm_vị,2
1412,ngán oẻder ăn_bún ngon_lạ đồng_ý,2
1412,ngon lèo cá_thơm ngon_quán thoáng mát bỏ_phiếu,2
1412,ăn_quán ghé thoải_mái đậm_vị ngon,2
1412,ngã thắng yên_tĩnh đường_phố đẹp ngon chấm hợp_lý kèm,2
1412,ghé thử nằm khúc thắng mát_mẻ sạch_sẽ bắt_mắt rẻ,2
1412,ngon hơi nhạt_chút nhơn,2
1412,muỗng_kết mới_trương phục_vụ đáo lắm lát phục_vụ đẹp trừ ướp hơi mặn ăn_hơi mặn mặn là_lạ lạ thử,2
1412,nằm gẫn thắng mát_mẻ dễ_thương nhiệt_tình ngon lạ ủng_hộ,2
1412,ăn_bún cá_lóc đồng_ý thắng tô_bún ngon giá_cả không_nên,2
1414,trực điện_thoại trách_nhiệm_trọng hô_trợ,1
1414,tệ,1
1414,thiên_hạ tồn_tại đỏ dở_bắp nhũn ướt_sũng phơi cứng dở thái_độ nướng đi không_nói đợi nướng kêu bảo nướng đi không_hỏi đặt_hàng giảng_giải chống hải_chữ thối,0
1414,ngờ_ngợ mơi trái chấm dở_mây nươc chấm dở rổ không_bằng dập tắt khô_trương không_nên ăn_ở không_như vọng,1
1414,trái giặt không_hiểu như_hoàng xảy,0
1414,chiên giòn,2
1414,delete ứng_dụng lừa_đảo ordered xác_nhận inform xác_nhận đổi agred questioned cầu đặt_hàng reached dude cut both nhà_hàng lừa_đảo khô lừa_đảo nhập xác_nhận báo không_hỏi đổi khô không_kêu đồng_ý cúp hủy kêu đi bắt không_đủ cấm đổi khô ép thừa cúp không_hỗ_trợ ép vòi kêu làm_ăn_dối lừa làm_thịt,0
1414,chua hình_như nhiệt_tình,2
1414,đông khô không_thì phục_vụ ồn_ào bánh_tráng hơi đắt kèm thích,1
1414,phục_vụ giá_cả đồ_ăn ổn thích_mực nhỏ_xíu ngon,2
1414,muộn đi rẽ đứng lơ_ngơ chẳng thèm để_ý rộng chật bánh_chả dội ngược nhẽo bở rời_rạc một_chút thất_vọng mệt khô không_nhưng chạy quánh không_thèm để_ý chấm chẳng thèm để_ý chán húp tô biến dội ngược tạm_biệt không_hẹn,1
1414,hơi rẻ nguội nhanh_chóng hơi ồn_ào lau dĩa cãi sùm đặt_hàng lộn_tùm khâu đi đông_đủ ồn đau_đầu lắm,2
1414,nằm mặt_tiền thành_thái gửi kế bánh bắp_bò cắt mỏng nguội hơi bở bở nóng không_ngon lắm đậu đánh bình_thường không_nhớ chính_xác rẻ bình_thường,2
1414,kêu mềm bở mắm_ngọt giá_cả mắc chất_lượnh đi đi ăn_dị_ứng chích bù ăn_quán cân_nhắc,0
1414,đi ghét đứng chờ thối phục_vụ dọn_dẹp ầm_ầm đuổi,0
1414,lừa kêu tô_tô nạt lõng_bỏng thừa lề_đường phục_vụ chán bưng nhứ cấm bưng phục_vụ kêu không_trả đi oi_nhục tốn mà_còn,1
1414,đồ_ăn đắt gấp mất_dạy phục_vụ đem,0
1414,nhà_hàng đặc_sắc giò chấm ngon không_ăn mắm_nêm sẵn kèm nướng chiên ngon rộng kín hòa mát_mẻ hút cấm uống khô không,2
1414,phơi ngon thoải_mái đông,1
1414,hoàng nổi_tiếng ăn_tây súp sống bánh_trảng đa_dạng tráng đơn_giản đông ghé thử ngon_miếng luộc mềm thơm nước_mắm chấm ngon sống tươi lạ không_hết đựng lịch_sự đáo chấm,2
1414,khô bánh_tráng phơi cuộn ngán đổi đa_dạng lắm sốt_tiêu đen nướng muối_ớt miến hải_sản đồ_ăn dân_tộc miến ăn_miến xào tiếp nướng thấm_vị tươi đợi nhắc nhắc không_thấy kêu đợi hóa kèm đỡ đi đo không_đông rảnh phục_vụ,1
1414,không_ăn khô ghé chuyên bò_gói phơi ngon đa_số ăn_món cuộn bánh_tráng kèm chua_dưa chấm ngon lắm nóng gửi kế,2
1414,ngon tốt đồ_ăn hơi chậm,2
1414,đông quyết_định ăn_cánh kêu trống dơ_dáy dọn dọn nhắc kêu đợi kếu kiểm_trà kêu đứng tô_hiến thành kêu ngon không_giờ hẹn ăn_ở vắng khô đông thái_độ ngáo_ngơ nhăc vỡ hợp_lý,0
1414,bở giả chấm mắc,0
1414,đình lừa đem bảo tùm thiếc_tưởng cân tận_mắt làm_ăn điêu thế_này thôi_thí,0
1414,lười_biếng dạy vô_lễ đông bàn không_hề dọn tụm tạm thừa nhâm_nhở dọn lạ phục_vụ nhàn_nhã tụ_tập cố nhịn lân kế kiếm không_nghĩ xảy xảy giật_phắt đem không_hiểu xảy không_hiểu giật đội hoàng tốn gởi rước không_giờ hoàng bạn_bè giới_thiệu hải_chữ,0
1414,thử chiên ổn chiên không_giòn lắm hơi ồn_ào,2
1414,không_ăn_hoàng không_nhớ_vị hầu_như mặn mặn chiên huế mặn ăn_không ngon lắm,1
1414,đi ăn_nhật nóng khó_tính ăn_uống ngợi tân mời chấm bành_tráng,2
1414,ngon đông không_kịp chậm đậu chứa chờ đậu,2
1414,khô ăn_ở ngon tráng ngon,2
1414,ghé đồng_nghiệp phơi hơi tách rách mỏi,2
1414,thích_hoàng sáng_sủa phục_vụ tốt đi nghĩ_hoàng lựa_chọn phú_cực tươi sạch ngon_miệng đông_khách phục_vụ,2
1414,đông ồn_không hơi ngộp ám_đầy thức_ăn ổn lắm chè khúc_bạch dở trắng trắng hông_vẻ niềm_nở lắm,2
1414,ngán trừ nóng,2
1414,đi ổn chấp_nhận phục_vụ nhiệt_tình mát_tạo đi,2
1414,ghé đông hơi ồn không_nhiệt_tình thân_thiện lắm thức_ăn xêm_xêm trừ gửi,2
1414,lắm dụ kêu luộc hơi dở_chót luộc quấn bánh_tráng mắm_nêm ổn hơi xào ngon mềm đông phục_vụ hơi chểnh hấp_dẫn,2
1414,mò đi bánh_tráng trảng chắm mắm_nêm ngon_ngon đông,2
1414,ngon mắc mơ nhầm không_hài_lòng lắm phục_vụ,1
1414,rộng_rãi sáng_sủa tận_tình đi kêu không_nê tươi móc_túi tốn,1
1414,hầu_như đông lừa đòi ghé sạch_sẽ vệ nhanh_chóng nhẹn thích phơi mặn mặn dĩa luộc chấm cực ngon cắt ấm nóng_thịt khô ngon lắm chén_ngọt béo thơm,2
1414,thoải_mái không_dưới tận_dụng đông trừ mềm trông hơi ngon đặc_trưng phơi ngon_ăn kèm_bún nhanh_chóng nhẹn cười hơi_phiền ưng sự_ý đi không_vừa cười,2
1414,sếp đi đặc_sản đầy_đủ phơi nhúng dấm bình_thường đặc_sắc ăn_ở tây đông ồn_ào đông tùy nhanh_chóng nhẹn giá_cả hơi đắt đi không_mà trừ gửi,2
1414,thèm dọt_hoàng phơi xị_tía xà_lách đọt đọt_xoài đọt nướng nóng chấm đồ,2
1414,mê thực_đơn ngon giá_cả phục_vụ hơi chậm tùy dễ_chịu không_thích không_quán lắm ám_mừi thức_ăn khó_chịu hơi chật đông thích gỏi_thái basa nướng nướng nướng nấu ngon,2
1414,ghé rộng chủ_yếu khô đồng_nghiệp khô ghé đông di_tầm đông đi đi ăn_chệch thực_đơn quán lựa_chọn chủ_yếu bánh_tráng làm_ăn chấm_hợp bự_chà tười ngon đặc_trưng bánh_trảng mêm không_hề mỏi giá_cả tô tô bánh_quất bánh_tráng nhanh_chóng nhẹn kêu liền ghét gửi gửi đò gửi đong khô,2
1414,ổn ngon sốt tiêu_đen không_đặc_sắc cuộn ngon_chả không,2
1414,tệ góp_ý đi gửi hết_lẽ bảo dắt quát_tháo vô khó_chịu đi đi trễ bảo không_rồi thái_độ không_thân_thiện không_ưa dắt dễ_chịu ngon_phí đáng_giá sánh,1
1414,hình_như ăn_ở hoàng hữu_cầu bảo đi thèm chạy cũ_kĩ vú nướng luộc không_tươi hơi ỉu không_thơm chấm siêu_dở không_nghệ nước_chấm thất_vọng lắm nướng ướp mặn thành_thái thất_vọng lắm toàn hưxu ngon lắm hơi đắt ngon thử nguyễn_hữu_cầu không_hiểu,1
1414,không_căng,1
1414,cộng mát_mẻ rộng sống tươi ngon trừ chậm gửi lắm hơi,2
1414,lắm chè khúc_bạch chấp_nhận đào thơm đào đào đi béo chụp hơi,2
1414,đi sẵn viết đi ngại_tác_nghiệp không_lăn_xả chụp rộng_rãi đông_đúc ồn_ào lắm vô rần_rần ổn thắt ướp bình_thường lắm nướng bắp ngon chấm bình_thường hơi đi đông đi khám_phá,2
1414,thích lắm tươi lắm ngon uống_tố không_chịu nổi,2
1414,đi người_nhà đông mém mặt_tiền thành_thái rộng luộc phú chế_biến thả tôm_cá ếch tráng bạch_tố bánh_tráng luộc cơm_chiên mặn nướng uống luộc ngon chấm nhất_trọng tệ tái_chánh chua không_đúng chế_biến dê tái_chánh khô ăn_ở thất_vọng cơm_chiên mặn mặn_dĩa nướng hơi khét bù đá dĩa bánh_trăng nghệ kế không_ngon_bù phục_vụ tốt đông kêu liền tiền_ghét,2
1414,thích nhúng rộng thoáng mát,2
1414,đồ_ăn ngon phơi ngon ngon xù nhúng dấm quên mát_mẻ ngon,2
1414,đông không_đặt phú khô chiên xù nhúng dấm bóp phơi mềm lắm không_bị ngon chấm nước_mắm thích mắm_nêm kèm tráng khúc_bạch đông trò_chuyện giá_cả hơi đắt bình_thường quá_nhiên ghé ủng_hộ,2
1414,ngon_chè ngon kiểm_nghiệm không_hóa,1
1414,chuyên_nghiệp lắm ngon bạch_tráng không_ngon lắm,2
1414,bánh_tráng kím đi mềm_cuốn chê bạch_khúc đào bạch_vải thường_xuyên lạ khúc bạch_đào lạ ngon đào giòn cứng ngon tráng phục_vụ vẻ lắm không_mà bí_xị ăn_vầy đi đi bưng_bê đứng ngại,2
1414,bật sáng_sủa nhanh_chóng đông bánh_tráng ngon bánh_tráng mềm_dẻo mềm hơi mỏng chấm ngon thích lắm,2
1414,chấm nấm_nêm ngon đục thích bánh_trọng chất_lượng khúc bạch_ngọt hơi đậm hạnh_nhân ngon_thơm bạch_ăn béo hơi uống,2
1414,thích ăn_đồ chấm ngon thích mưa cá_nướng hấp_dẫn ngon phục_vụ tốt nhiệt_tình đi,2
1414,ghé rộng chứa chè khúc_bạch chiên xù nhúng không_đặc_biệt lắm đợi rám hơi chiên bánh_tráng họp,2
1414,cũ đi kêu lốt kêu khúc_bạch ngon_lỗ giòn ngon_khúc bạch thơm,2
1414,trảng ghé đồng_phục một_tâm chất_lượng vệ ghé rộng thực_đơn đi kêu bắp đỡ ngán thơm bún_bé kêu uống uống hư,1
1414,đi ăn_ở trảng ấn_tượng sống nhiểu lạ ngon_miệng lắm cắt bắt_mắt ngon lắm chấm lắm dở,2
1414,hấp_dẫn tươi ngon luộc nhúng chấm ngon ăn_ở đổi đồng_ý ăn_bún ngon không_hơi chật ồn_ào cảm_giác,2
1415,giảm_giá chất_lượng dẻo mềm thấm_vị ngon,2
1415,rẻ,2
1415,hơi tiêu,2
1415,bento delichi lỗi không_đó sốt_lòng đựng gọn_gàng bài_trí mềm_siêu sốt chua ngon_cơm dẻo tạm không_như hơi tạm chấp_nhận mong_chủ cải_thiện,2
1415,thử không_cháy thử dở sợ bốc khó_chịu đổ nước_tương áp miếng tiếc không_ngon đành,0
1415,sốt tiêu_hộp đẹp_mắt khô_ráo khô mắm tỏi mặn khét đắng sốt_tiêu bở gắp nát mềm nhũng_vị không_cảm_nhận tiêu kèm nhặt sạch hư_điểm xối mắm_tỏi ổn,1
1415,dẻo ngon xối mắm_tỏi không_thấm_vị lắm sốt_tiêu ngon tặng kèm khô,2
1416,không_ngon_tô chả chả chả nạm chả gân chả chả_quết chả nổi_tiếng chả khô không_nghĩ dở chụp dĩ_khẩu vị chả chả cây_vị gân bình_thường nạm xứng đi dở á_mọi,0
1416,chả huế ngon ngon cô_chú mượn khuyến_mãi tô khóc ròng,2
1416,ngon hùng ăn_khách ngon_giảm đem tô quài_hồng hự cười ghé đi đóng_cửa hơi mặn lỡ đi thử_bún hơi gạt bớt đi đồng_ý muỗng thưởng_thức trọn_vẹn cười chụp khô đi tối_ảnh không_đẹp,2
1416,vô_cùng đông_đúc thèm dậy đi đi tốn siêng ngon hấp_dẫn sôi bún_bò khắp ngủ nướng dậy đói dày chả ú tưởng không_ngờ bún_tràn tín_đồ thích khoái tiếc nước_mắm mặn chấm khóc khóc không_vẫn ngon ngất_ngây sợ mập béo vàng_vàng hấp_dẫn không_tới á_mọi thử quánh thích hợp_lý mắc không_đi viết dài_dài cười,2
1416,sgat cười không_làm lừa_nghiện thất_zọng chạy ngửi ruốc thơm nức_mũi cồn_cào bửa công_đội chạy zòng đông nguội ăn_mặc_dù nóng đông yên_tâm quạt_máy thực_đơn giá_cả bình tùy phục_vụ ổn nhanh_chóng nhẹn lắm kêu chủ_nhật thích chả chả lắm thích tiếp chất ngọt_tiết kỹ tắt săt ớt_tế xé_lòng đậm_đà tí đẳy_vị nhẹ đx cắt nạm mềm_kẽ_kẽ bún lắm hơi cười ăn_sức không_nê bê_xì khiêm_tốn cân_nhắc kỹ chín mông ê kéo_dài thử trải_nghiệm hashtag ghé nhiều_sẻ,2
1416,thoáng mát liền không_nhưng mặn vắt chánh lắm mặn,2
1416,đầy_đủ ngon miếng chả không_thấy nhầm giò_nạc chả bảo giò miếng chả không tệ không_giờ,0
1416,đắt tăng_giá,0
1416,không_như đồn nhạt_nhẽo dở,0
1416,không_chê ngon dày ngon_chả đi ngợi đặc_trưng cực kèm sả ngon vô_cùng đi lạnh_bù ăn_hồi thèm lắm dám lậ ghé,2
1416,giá_cả thứ_bảy ghé trừ đổi đeo luộc bốc đeo ẹ_vọng phân_công hải chuyên tốt,2
1416,bò_hùng thích thập_cẩm nạm chả đông phục_vụ kêu liền bưng_tô ăn_không cười kêu bún_bò thơm thèm lèo nước_ngọt vụn chả ngon nạm mềm ăn_không xả băm thơm xả,2
1416,xử đẹp tô bún_bò tức_tức lết_xác bún_bò nạm chả huế chả nạm mềm cắn sướng thơm nếm hơi mặn đỡ nấu huế lắm ổn cực_kì xuyên suốt tiện cười_cười yêu yêu,2
1416,nằm trọng_lừa đi tô bún_thịt chả không_thôi không_đặc_biệt lắm mềm nấu huế lắm đồng_ý lạ ngon đồng_ý,2
1416,sạch thoải_mái lèo_trọng suốt đậu đá lạnh,1
1416,giới_thiệu ngon lắm mắn đi nghỉ cười cơ_bản đăng bận cười thích đính kèm tô_động đầy_đặn tái_nạm chả huế chả thích thích phục_vụ nhanh_chóng gọn dặn hòa kèm nóng yên bùng cháy đồng_ý đẹp cười hoạt_động,2
1416,ăn_bún bò_hùng hoành_tráng không_ngon chấp_nhận thích hương_vị ngon chiều_tối lèo hơi mặn ngon thích lắm dặn không_thấy sạch_sẽ gửi đông_vẻ ghé_hùng dài_dài thèm thèm chụp,2
1416,ầm_ầm_ngợi đẳt đặt_hàng không_nhiều lèo mặn đóng đỏ hôi mềm rục hư tiếp mãi_mãi,0
1416,tệ chờ lèo mặn đắt chả quân_tâm,0
1416,nghệ khuyên tô hơi mặn hơi nhạt đi chóng đánh hơi ruốc thơm nức_lòng trọng_trẻo chất ngọt_tiết muỗng vắt chánh nâng mê không_lết nạm mềm_kẽ kẽ chả ngon,2
1416,ngon không_ngon lắm lắm đồng_ý đồ_ăn,2
1416,không_ngon thái_độ phục_vụ nói_chuyện không_với không_chủ_ngữ đi phục_vụ tém nói_chuyện không_lịch_sự kêu giò tái giò_nạm câu giò khô giò_gân không_thích thứ_hải bưng dằn_mặt món ầm_ầm kêu vỏn_vẹn ngàn thối không_đưa ngon phục_vụ chạy đọc bình_luận kỹ tốn mà_còn không_lại,0
1416,bình_thường ngon tô chả không_vừa,2
1416,ngon_giá hơi_xíu đồng_ý phục_vụ niềm_nở,1
1416,đông phục_vụ ngon mềm thơm rẻ,2
1416,chụp ngon khô tái thích chả đông phục_vụ,2
1416,tìm_kiếm ăn_ở không_trọng không_thấy đi vòng_vòng đông ghé vô thử kêu tô chả tô cấm kêu giò_gân gân chả bự bự sẵn hùng đi ăn_trọng lười nấu,2
1416,chở đi khám ghé chất miếng chả dày_cui lèo ngon nứt nở hơi,2
1416,khô đặt_hàng lắm nguội hơi bén,1
1416,cực đậm_đà chánh khô tương_ớt nêm thích chả kèm lắm chả chả hải_miếng chả không_bị chả nạm không_mềm lắm đậm ngon nhiệt_tình không_quán hơi dơ nóng,2
1416,quý rủ ghé đặt_hàng tầm_tô tương_xứng nhé_tô bự bún_bò không_giò chả ngon hơi khô phụ nguội không_bị nguội,2
1416,tắt deliverynow đổi gợi_ý hùng khuyên hẹn nóng_hổi thơm phức lắm á_thịt mềm_chả ăn_sướng thơm đổi văn_phòng,2
1416,giò giò_mềm kèm bận deliverynow tiện_ích đồ_ăn ngon,2
